it,loss,wl_sur,d_sur,c_sur,ov_sur,proxy,exact_wl,exact_den,exact_cong,overlaps,gamma,w_d,w_c,w_ov
450,28.874629974365234,0.07358264923095703,0.7758477926254272,3.0568482875823975,3.31050705909729,1.450599193572998,0.06240733712911606,0.7066219600166364,2.0697617530822754,12,0.17031476710102525,0.38600333750521487,1.5,7.19822542405649
475,32.959022521972656,0.07354219257831573,0.7693504691123962,3.05606746673584,3.2514963150024414,1.4527103900909424,0.06247121840715408,0.7035493602091308,2.0769290924072266,6,0.15174880210646313,0.41207759699624535,1.5,8.578253304435425
500,37.39543914794922,0.07350360602140427,0.7633374929428101,3.054692029953003,3.2443203926086426,1.452068567276001,0.06252311170101166,0.7012980389262983,2.0777928829193115,4,0.13520670774887789,0.4381518564872758,1.5,9.958281184814352
525,41.904075622558594,0.07346896827220917,0.7581568956375122,3.053043842315674,3.245310068130493,1.4505550861358643,0.06255803257226944,0.6989113348351527,2.077082872390747,6,0.12046786245775494,0.4642261159783062,1.5,11.338309065193279
550,46.37990188598633,0.07343976944684982,0.7539381980895996,3.0519752502441406,3.2434182167053223,1.4533658027648926,0.06258870661258698,0.6970887892308353,2.084465265274048,4,0.10733569455810522,0.49030037546933675,1.5,12.718336945572212
575,50.86547088623047,0.07340717315673828,0.7505396604537964,3.0512936115264893,3.2434182167053223,1.4470700025558472,0.06260936707258224,0.6949799903970346,2.073941230773926,4,0.09563506059809912,0.5,1.5,14.098364825951139
600,55.342220306396484,0.07338039577007294,0.7479144930839539,3.0493626594543457,3.2434182167053223,1.445772409439087,0.06262698024511337,0.6934124115499871,2.072878360748291,4,0.08520990946446945,0.5,1.5,15.478392706330068
625,59.82219696044922,0.07335253059864044,0.7463289499282837,3.0492146015167236,3.2434182167053223,1.446176290512085,0.0626390129327774,0.6924120885738855,2.074662446975708,4,0.0759212011320396,0.5,1.5,16.858420586708995
650,64.30010223388672,0.07332959026098251,0.7451253533363342,3.0491104125976562,3.2434182167053223,1.4485974311828613,0.06265022605657578,0.6915926582527494,2.0803017616271973,4,0.0676450522897818,0.5,1.5,18.238448467087927
675,68.7756118774414,0.07331052422523499,0.7442700862884521,3.0492193698883057,3.2434182167053223,1.4466623067855835,0.06265873461961746,0.6910356539041108,2.0769715309143066,4,0.060271084111658706,0.5,1.5,19.618476347466856
700,73.2502670288086,0.07329629361629486,0.7433248162269592,3.0487449169158936,3.2434182167053223,1.4470629692077637,0.06266762316226959,0.6904759926102663,2.0783145427703857,4,0.053700950136501925,0.5,1.5,20.998504227845782
725,77.7253646850586,0.07328714430332184,0.7426389455795288,3.0484559535980225,3.2434182167053223,1.445855736732483,0.062678761780262,0.690069760365288,2.076284170150757,4,0.047847024623292454,0.5,1.5,22.378532108224714
750,82.20123291015625,0.07328320294618607,0.7420106530189514,3.0486016273498535,3.2434182167053223,1.4466474056243896,0.06269138306379318,0.6895457536285835,2.078366279602051,4,0.04263123388846399,0.5,1.5,23.758559988603643
775,86.67803955078125,0.07328517735004425,0.7412998080253601,3.0493416786193848,3.2434182167053223,1.44793701171875,0.06270724534988403,0.6890517735333528,2.0814077854156494,4,0.03798401503879887,0.5,1.5,25.138587868982572
799,90.97671508789062,0.07328979671001434,0.7405555844306946,3.0506694316864014,3.2434182167053223,1.4458708763122559,0.0627240538597107,0.6884374561278954,2.0778560638427734,4,0.034,0.5,1.5,26.463414634146343
